# Bai toan truyen nhiet 1D
# Phuong phap sai phan huu han hien
#
# N_x    = 101
# N_time = 600
# l      = 0.5
# t_max  = 1800.0
#
# Cot du lieu: j   i   t   x   u
  557    93  1.67378965e+03  4.65000000e-01  7.12312909e-02
  557    94  1.67378965e+03  4.70000000e-01  6.11866828e-02
  557    95  1.67378965e+03  4.75000000e-01  5.10815955e-02
  557    96  1.67378965e+03  4.80000000e-01  4.09260137e-02
  557    97  1.67378965e+03  4.85000000e-01  3.07299725e-02
  557    98  1.67378965e+03  4.90000000e-01  2.05035482e-02
  557    99  1.67378965e+03  4.95000000e-01  1.02568480e-02
  557   100  1.67378965e+03  5.00000000e-01  0.00000000e+00

  558     0  1.67679466e+03  0.00000000e+00  0.00000000e+00
  558     1  1.67679466e+03  5.00000000e-03  1.01440315e-02
  558     2  1.67679466e+03  1.00000000e-02  2.02781495e-02
  558     3  1.67679466e+03  1.50000000e-02  3.03923771e-02
  558     4  1.67679466e+03  2.00000000e-02  4.04767526e-02
  558     5  1.67679466e+03  2.50000000e-02  5.05213401e-02
  558     6  1.67679466e+03  3.00000000e-02  6.05162398e-02
  558     7  1.67679466e+03  3.50000000e-02  7.04515980e-02
  558     8  1.67679466e+03  4.00000000e-02  8.03176172e-02
  558     9  1.67679466e+03  4.50000000e-02  9.01045667e-02
  558    10  1.67679466e+03  5.00000000e-02  9.98027914e-02
  558    11  1.67679466e+03  5.50000000e-02  1.09402723e-01
  558    12  1.67679466e+03  6.00000000e-02  1.18894888e-01
  558    13  1.67679466e+03  6.50000000e-02  1.28269919e-01
  558    14  1.67679466e+03  7.00000000e-02  1.37518562e-01
  558    15  1.67679466e+03  7.50000000e-02  1.46631689e-01
  558    16  1.67679466e+03  8.00000000e-02  1.55600303e-01
  558    17  1.67679466e+03  8.50000000e-02  1.64415549e-01
  558    18  1.67679466e+03  9.00000000e-02  1.73068726e-01
  558    19  1.67679466e+03  9.50000000e-02  1.81551288e-01
  558    20  1.67679466e+03  1.00000000e-01  1.89854861e-01
  558    21  1.67679466e+03  1.05000000e-01  1.97971244e-01
  558    22  1.67679466e+03  1.10000000e-01  2.05892423e-01
  558    23  1.67679466e+03  1.15000000e-01  2.13610575e-01
  558    24  1.67679466e+03  1.20000000e-01  2.21118079e-01
  558    25  1.67679466e+03  1.25000000e-01  2.28407518e-01
  558    26  1.67679466e+03  1.30000000e-01  2.35471695e-01
  558    27  1.67679466e+03  1.35000000e-01  2.42303631e-01
  558    28  1.67679466e+03  1.40000000e-01  2.48896579e-01
  558    29  1.67679466e+03  1.45000000e-01  2.55244026e-01
  558    30  1.67679466e+03  1.50000000e-01  2.61339702e-01
  558    31  1.67679466e+03  1.55000000e-01  2.67177584e-01
  558    32  1.67679466e+03  1.60000000e-01  2.72751907e-01
  558    33  1.67679466e+03  1.65000000e-01  2.78057162e-01
  558    34  1.67679466e+03  1.70000000e-01  2.83088107e-01
  558    35  1.67679466e+03  1.75000000e-01  2.87839772e-01
  558    36  1.67679466e+03  1.80000000e-01  2.92307461e-01
  558    37  1.67679466e+03  1.85000000e-01  2.96486759e-01
  558    38  1.67679466e+03  1.90000000e-01  3.00373534e-01
  558    39  1.67679466e+03  1.95000000e-01  3.03963945e-01
  558    40  1.67679466e+03  2.00000000e-01  3.07254442e-01
  558    41  1.67679466e+03  2.05000000e-01  3.10241772e-01
  558    42  1.67679466e+03  2.10000000e-01  3.12922980e-01
  558    43  1.67679466e+03  2.15000000e-01  3.15295414e-01
  558    44  1.67679466e+03  2.20000000e-01  3.17356726e-01
  558    45  1.67679466e+03  2.25000000e-01  3.19104876e-01
  558    46  1.67679466e+03  2.30000000e-01  3.20538132e-01
  558    47  1.67679466e+03  2.35000000e-01  3.21655074e-01
  558    48  1.67679466e+03  2.40000000e-01  3.22454592e-01
  558    49  1.67679466e+03  2.45000000e-01  3.22935891e-01
  558    50  1.67679466e+03  2.50000000e-01  3.23098491e-01
  558    51  1.67679466e+03  2.55000000e-01  3.22942224e-01
  558    52  1.67679466e+03  2.60000000e-01  3.22467238e-01
  558    53  1.67679466e+03  2.65000000e-01  3.21673996e-01
  558    54  1.67679466e+03  2.70000000e-01  3.20563274e-01
  558    55  1.67679466e+03  2.75000000e-01  3.19136163e-01
  558    56  1.67679466e+03  2.80000000e-01  3.17394063e-01
  558    57  1.67679466e+03  2.85000000e-01  3.15338688e-01
  558    58  1.67679466e+03  2.90000000e-01  3.12972061e-01
  558    59  1.67679466e+03  2.95000000e-01  3.10296510e-01
  558    60  1.67679466e+03  3.00000000e-01  3.07314670e-01
  558    61  1.67679466e+03  3.05000000e-01  3.04029478e-01
  558    62  1.67679466e+03  3.10000000e-01  3.00444168e-01
  558    63  1.67679466e+03  3.15000000e-01  2.96562274e-01
  558    64  1.67679466e+03  3.20000000e-01  2.92387620e-01
  558    65  1.67679466e+03  3.25000000e-01  2.87924320e-01
  558    66  1.67679466e+03  3.30000000e-01  2.83176773e-01
  558    67  1.67679466e+03  3.35000000e-01  2.78149659e-01
  558    68  1.67679466e+03  3.40000000e-01  2.72847932e-01
  558    69  1.67679466e+03  3.45000000e-01  2.67276820e-01
  558    70  1.67679466e+03  3.50000000e-01  2.61441814e-01
  558    71  1.67679466e+03  3.55000000e-01  2.55348669e-01
  558    72  1.67679466e+03  3.60000000e-01  2.49003392e-01
  558    73  1.67679466e+03  3.65000000e-01  2.42412240e-01
  558    74  1.67679466e+03  3.70000000e-01  2.35581715e-01
  558    75  1.67679466e+03  3.75000000e-01  2.28518552e-01
  558    76  1.67679466e+03  3.80000000e-01  2.21229718e-01
  558    77  1.67679466e+03  3.85000000e-01  2.13722403e-01
  558    78  1.67679466e+03  3.90000000e-01  2.06004012e-01
  558    79  1.67679466e+03  3.95000000e-01  1.98082162e-01
  558    80  1.67679466e+03  4.00000000e-01  1.89964667e-01
  558    81  1.67679466e+03  4.05000000e-01  1.81659537e-01
  558    82  1.67679466e+03  4.10000000e-01  1.73174968e-01
  558    83  1.67679466e+03  4.15000000e-01  1.64519333e-01
  558    84  1.67679466e+03  4.20000000e-01  1.55701175e-01
  558    85  1.67679466e+03  4.25000000e-01  1.46729198e-01
  558    86  1.67679466e+03  4.30000000e-01  1.37612258e-01
  558    87  1.67679466e+03  4.35000000e-01  1.28359356e-01
  558    88  1.67679466e+03  4.40000000e-01  1.18979628e-01
  558    89  1.67679466e+03  4.45000000e-01  1.09482335e-01
  558    90  1.67679466e+03  4.50000000e-01  9.98768566e-02
  558    91  1.67679466e+03  4.55000000e-01  9.01726784e-02
  558    92  1.67679466e+03  4.60000000e-01  8.03793855e-02
  558    93  1.67679466e+03  4.65000000e-01  7.05066516e-02
  558    94  1.67679466e+03  4.70000000e-01  6.05642300e-02
  558    95  1.67679466e+03  4.75000000e-01  5.05619435e-02
  558    96  1.67679466e+03  4.80000000e-01  4.05096752e-02
  558    97  1.67679466e+03  4.85000000e-01  3.04173586e-02
  558    98  1.67679466e+03  4.90000000e-01  2.02949673e-02
  558    99  1.67679466e+03  4.95000000e-01  1.01525060e-02
  558   100  1.67679466e+03  5.00000000e-01  0.00000000e+00

  559     0  1.67979967e+03  0.00000000e+00  0.00000000e+00
  559     1  1.67979967e+03  5.00000000e-03  1.00407585e-02
  559     2  1.67979967e+03  1.00000000e-02  2.00717047e-02
  559     3  1.67979967e+03  1.50000000e-02  3.00829636e-02
  559     4  1.67979967e+03  2.00000000e-02  4.00646751e-02
  559     5  1.67979967e+03  2.50000000e-02  5.00070047e-02
  559     6  1.67979967e+03  3.00000000e-02  5.99001536e-02
  559     7  1.67979967e+03  3.50000000e-02  6.97343685e-02
  559     8  1.67979967e+03  4.00000000e-02  7.94999519e-02
  559     9  1.67979967e+03  4.50000000e-02  8.91872722e-02
  559    10  1.67979967e+03  5.00000000e-02  9.87867728e-02
  559    11  1.67979967e+03  5.50000000e-02  1.08288983e-01
  559    12  1.67979967e+03  6.00000000e-02  1.17684525e-01
  559    13  1.67979967e+03  6.50000000e-02  1.26964127e-01
  559    14  1.67979967e+03  7.00000000e-02  1.36118631e-01
  559    15  1.67979967e+03  7.50000000e-02  1.45138999e-01
  559    16  1.67979967e+03  8.00000000e-02  1.54016328e-01
  559    17  1.67979967e+03  8.50000000e-02  1.62741852e-01
  559    18  1.67979967e+03  9.00000000e-02  1.71306958e-01
  559    19  1.67979967e+03  9.50000000e-02  1.79703189e-01
  559    20  1.67979967e+03  1.00000000e-01  1.87922253e-01
  559    21  1.67979967e+03  1.05000000e-01  1.95956035e-01
  559    22  1.67979967e+03  1.10000000e-01  2.03796602e-01
  559    23  1.67979967e+03  1.15000000e-01  2.11436210e-01
  559    24  1.67979967e+03  1.20000000e-01  2.18867315e-01
  559    25  1.67979967e+03  1.25000000e-01  2.26082577e-01
  559    26  1.67979967e+03  1.30000000e-01  2.33074871e-01
  559    27  1.67979967e+03  1.35000000e-01  2.39837289e-01
  559    28  1.67979967e+03  1.40000000e-01  2.46363153e-01
  559    29  1.67979967e+03  1.45000000e-01  2.52646016e-01
  559    30  1.67979967e+03  1.50000000e-01  2.58679672e-01
  559    31  1.67979967e+03  1.55000000e-01  2.64458160e-01
  559    32  1.67979967e+03  1.60000000e-01  2.69975772e-01
  559    33  1.67979967e+03  1.65000000e-01  2.75227055e-01
  559    34  1.67979967e+03  1.70000000e-01  2.80206822e-01
  559    35  1.67979967e+03  1.75000000e-01  2.84910151e-01
  559    36  1.67979967e+03  1.80000000e-01  2.89332396e-01
  559    37  1.67979967e+03  1.85000000e-01  2.93469185e-01
  559    38  1.67979967e+03  1.90000000e-01  2.97316430e-01
  559    39  1.67979967e+03  1.95000000e-01  3.00870328e-01
  559    40  1.67979967e+03  2.00000000e-01  3.04127365e-01
  559    41  1.67979967e+03  2.05000000e-01  3.07084321e-01
  559    42  1.67979967e+03  2.10000000e-01  3.09738271e-01
  559    43  1.67979967e+03  2.15000000e-01  3.12086589e-01
  559    44  1.67979967e+03  2.20000000e-01  3.14126953e-01
  559    45  1.67979967e+03  2.25000000e-01  3.15857341e-01
  559    46  1.67979967e+03  2.30000000e-01  3.17276041e-01
  559    47  1.67979967e+03  2.35000000e-01  3.18381645e-01
  559    48  1.67979967e+03  2.40000000e-01  3.19173057e-01
  559    49  1.67979967e+03  2.45000000e-01  3.19649488e-01
  559    50  1.67979967e+03  2.50000000e-01  3.19810463e-01
  559    51  1.67979967e+03  2.55000000e-01  3.19655816e-01
  559    52  1.67979967e+03  2.60000000e-01  3.19185694e-01
  559    53  1.67979967e+03  2.65000000e-01  3.18400553e-01
  559    54  1.67979967e+03  2.70000000e-01  3.17301164e-01
  559    55  1.67979967e+03  2.75000000e-01  3.15888604e-01
  559    56  1.67979967e+03  2.80000000e-01  3.14164261e-01
  559    57  1.67979967e+03  2.85000000e-01  3.12129831e-01
  559    58  1.67979967e+03  2.90000000e-01  3.09787315e-01
  559    59  1.67979967e+03  2.95000000e-01  3.07139018e-01
  559    60  1.67979967e+03  3.00000000e-01  3.04187548e-01
  559    61  1.67979967e+03  3.05000000e-01  3.00935812e-01
  559    62  1.67979967e+03  3.10000000e-01  2.97387012e-01
  559    63  1.67979967e+03  3.15000000e-01  2.93544644e-01
  559    64  1.67979967e+03  3.20000000e-01  2.89412495e-01
  559    65  1.67979967e+03  3.25000000e-01  2.84994636e-01
  559    66  1.67979967e+03  3.30000000e-01  2.80295422e-01
  559    67  1.67979967e+03  3.35000000e-01  2.75319483e-01
  559    68  1.67979967e+03  3.40000000e-01  2.70071725e-01
  559    69  1.67979967e+03  3.45000000e-01  2.64557322e-01
  559    70  1.67979967e+03  3.50000000e-01  2.58781709e-01
  559    71  1.67979967e+03  3.55000000e-01  2.52750582e-01
  559    72  1.67979967e+03  3.60000000e-01  2.46469887e-01
  559    73  1.67979967e+03  3.65000000e-01  2.39945818e-01
  559    74  1.67979967e+03  3.70000000e-01  2.33184809e-01
  559    75  1.67979967e+03  3.75000000e-01  2.26193529e-01
  559    76  1.67979967e+03  3.80000000e-01  2.18978872e-01
  559    77  1.67979967e+03  3.85000000e-01  2.11547955e-01
  559    78  1.67979967e+03  3.90000000e-01  2.03908109e-01
  559    79  1.67979967e+03  3.95000000e-01  1.96066871e-01
  559    80  1.67979967e+03  4.00000000e-01  1.88031978e-01
  559    81  1.67979967e+03  4.05000000e-01  1.79811358e-01
  559    82  1.67979967e+03  4.10000000e-01  1.71413122e-01
  559    83  1.67979967e+03  4.15000000e-01  1.62845559e-01
  559    84  1.67979967e+03  4.20000000e-01  1.54117125e-01
  559    85  1.67979967e+03  4.25000000e-01  1.45236435e-01
  559    86  1.67979967e+03  4.30000000e-01  1.36212255e-01
  559    87  1.67979967e+03  4.35000000e-01  1.27053496e-01
  559    88  1.67979967e+03  4.40000000e-01  1.17769199e-01
  559    89  1.67979967e+03  4.45000000e-01  1.08368532e-01
  559    90  1.67979967e+03  4.50000000e-01  9.88607779e-02
  559    91  1.67979967e+03  4.55000000e-01  8.92553274e-02
  559    92  1.67979967e+03  4.60000000e-01  7.95616676e-02
  559    93  1.67979967e+03  4.65000000e-01  6.97893739e-02
  559    94  1.67979967e+03  4.70000000e-01  5.99481004e-02
  559    95  1.67979967e+03  4.75000000e-01  5.00475701e-02
  559    96  1.67979967e+03  4.80000000e-01  4.00975659e-02
  559    97  1.67979967e+03  4.85000000e-01  3.01079200e-02
  559    98  1.67979967e+03  4.90000000e-01  2.00885050e-02
  559    99  1.67979967e+03  4.95000000e-01  1.00492239e-02
  559   100  1.67979967e+03  5.00000000e-01  0.00000000e+00

  560     0  1.68280467e+03  0.00000000e+00  0.00000000e+00
  560     1  1.68280467e+03  5.00000000e-03  9.93853925e-03
  560     2  1.68280467e+03  1.00000000e-02  1.98673663e-02
  560     3  1.68280467e+03  1.50000000e-02  2.97767069e-02
  560     4  1.68280467e+03  2.00000000e-02  3.96568016e-02
  560     5  1.68280467e+03  2.50000000e-02  4.94979162e-02
  560     6  1.68280467e+03  3.00000000e-02  5.92903517e-02
  560     7  1.68280467e+03  3.50000000e-02  6.90244544e-02
  560     8  1.68280467e+03  4.00000000e-02  7.86906258e-02
  560     9  1.68280467e+03  4.50000000e-02  8.82793321e-02
  560    10  1.68280467e+03  5.00000000e-02  9.77811144e-02
  560    11  1.68280467e+03  5.50000000e-02  1.07186598e-01
  560    12  1.68280467e+03  6.00000000e-02  1.16486501e-01
  560    13  1.68280467e+03  6.50000000e-02  1.25671647e-01
  560    14  1.68280467e+03  7.00000000e-02  1.34732969e-01
  560    15  1.68280467e+03  7.50000000e-02  1.43661523e-01
  560    16  1.68280467e+03  8.00000000e-02  1.52448496e-01
  560    17  1.68280467e+03  8.50000000e-02  1.61085211e-01
  560    18  1.68280467e+03  9.00000000e-02  1.69563142e-01
  560    19  1.68280467e+03  9.50000000e-02  1.77873919e-01
  560    20  1.68280467e+03  1.00000000e-01  1.86009335e-01
  560    21  1.68280467e+03  1.05000000e-01  1.93961356e-01
  560    22  1.68280467e+03  1.10000000e-01  2.01722130e-01
  560    23  1.68280467e+03  1.15000000e-01  2.09283993e-01
  560    24  1.68280467e+03  1.20000000e-01  2.16639476e-01
  560    25  1.68280467e+03  1.25000000e-01  2.23781315e-01
  560    26  1.68280467e+03  1.30000000e-01  2.30702457e-01
  560    27  1.68280467e+03  1.35000000e-01  2.37396065e-01
  560    28  1.68280467e+03  1.40000000e-01  2.43855527e-01
  560    29  1.68280467e+03  1.45000000e-01  2.50074463e-01
  560    30  1.68280467e+03  1.50000000e-01  2.56046729e-01
  560    31  1.68280467e+03  1.55000000e-01  2.61766426e-01
  560    32  1.68280467e+03  1.60000000e-01  2.67227902e-01
  560    33  1.68280467e+03  1.65000000e-01  2.72425763e-01
  560    34  1.68280467e+03  1.70000000e-01  2.77354871e-01
  560    35  1.68280467e+03  1.75000000e-01  2.82010356e-01
  560    36  1.68280467e+03  1.80000000e-01  2.86387619e-01
  560    37  1.68280467e+03  1.85000000e-01  2.90482332e-01
  560    38  1.68280467e+03  1.90000000e-01  2.94290448e-01
  560    39  1.68280467e+03  1.95000000e-01  2.97808203e-01
  560    40  1.68280467e+03  2.00000000e-01  3.01032119e-01
  560    41  1.68280467e+03  2.05000000e-01  3.03959009e-01
  560    42  1.68280467e+03  2.10000000e-01  3.06585977e-01
  560    43  1.68280467e+03  2.15000000e-01  3.08910425e-01
  560    44  1.68280467e+03  2.20000000e-01  3.10930052e-01
  560    45  1.68280467e+03  2.25000000e-01  3.12642859e-01
  560    46  1.68280467e+03  2.30000000e-01  3.14047149e-01
  560    47  1.68280467e+03  2.35000000e-01  3.15141531e-01
  560    48  1.68280467e+03  2.40000000e-01  3.15924917e-01
  560    49  1.68280467e+03  2.45000000e-01  3.16396529e-01
  560    50  1.68280467e+03  2.50000000e-01  3.16555895e-01
  560    51  1.68280467e+03  2.55000000e-01  3.16402851e-01
  560    52  1.68280467e+03  2.60000000e-01  3.15937541e-01
  560    53  1.68280467e+03  2.65000000e-01  3.15160420e-01
  560    54  1.68280467e+03  2.70000000e-01  3.14072247e-01
  560    55  1.68280467e+03  2.75000000e-01  3.12674089e-01
  560    56  1.68280467e+03  2.80000000e-01  3.10967322e-01
  560    57  1.68280467e+03  2.85000000e-01  3.08953621e-01
  560    58  1.68280467e+03  2.90000000e-01  3.06634970e-01
  560    59  1.68280467e+03  2.95000000e-01  3.04013649e-01
  560    60  1.68280467e+03  3.00000000e-01  3.01092240e-01
  560    61  1.68280467e+03  3.05000000e-01  2.97873618e-01
  560    62  1.68280467e+03  3.10000000e-01  2.94360956e-01
  560    63  1.68280467e+03  3.15000000e-01  2.90557712e-01
  560    64  1.68280467e+03  3.20000000e-01  2.86467634e-01
  560    65  1.68280467e+03  3.25000000e-01  2.82094753e-01
  560    66  1.68280467e+03  3.30000000e-01  2.77443378e-01
  560    67  1.68280467e+03  3.35000000e-01  2.72518094e-01
  560    68  1.68280467e+03  3.40000000e-01  2.67323755e-01
  560    69  1.68280467e+03  3.45000000e-01  2.61865483e-01
  560    70  1.68280467e+03  3.50000000e-01  2.56148658e-01
  560    71  1.68280467e+03  3.55000000e-01  2.50178917e-01
  560    72  1.68280467e+03  3.60000000e-01  2.43962147e-01
  560    73  1.68280467e+03  3.65000000e-01  2.37504477e-01
  560    74  1.68280467e+03  3.70000000e-01  2.30812277e-01
  560    75  1.68280467e+03  3.75000000e-01  2.23892147e-01
  560    76  1.68280467e+03  3.80000000e-01  2.16750911e-01
  560    77  1.68280467e+03  3.85000000e-01  2.09395615e-01
  560    78  1.68280467e+03  3.90000000e-01  2.01833514e-01
  560    79  1.68280467e+03  3.95000000e-01  1.94072069e-01
  560    80  1.68280467e+03  4.00000000e-01  1.86118937e-01
  560    81  1.68280467e+03  4.05000000e-01  1.77981966e-01
  560    82  1.68280467e+03  4.10000000e-01  1.69669185e-01
  560    83  1.68280467e+03  4.15000000e-01  1.61188798e-01
  560    84  1.68280467e+03  4.20000000e-01  1.52549175e-01
  560    85  1.68280467e+03  4.25000000e-01  1.43758843e-01
  560    86  1.68280467e+03  4.30000000e-01  1.34826481e-01
  560    87  1.68280467e+03  4.35000000e-01  1.25760906e-01
  560    88  1.68280467e+03  4.40000000e-01  1.16571070e-01
  560    89  1.68280467e+03  4.45000000e-01  1.07266046e-01
  560    90  1.68280467e+03  4.50000000e-01  9.78550239e-02
  560    91  1.68280467e+03  4.55000000e-01  8.83472975e-02
  560    92  1.68280467e+03  4.60000000e-01  7.87522581e-02
  560    93  1.68280467e+03  4.65000000e-01  6.90793838e-02
  560    94  1.68280467e+03  4.70000000e-01  5.93382306e-02
  560    95  1.68280467e+03  4.75000000e-01  4.95384226e-02
  560    96  1.68280467e+03  4.80000000e-01  3.96896433e-02
  560    97  1.68280467e+03  4.85000000e-01  2.98016251e-02
  560    98  1.68280467e+03  4.90000000e-01  1.98841402e-02
  560    99  1.68280467e+03  4.95000000e-01  9.94699097e-03
  560   100  1.68280467e+03  5.00000000e-01  0.00000000e+00

  561     0  1.68580968e+03  0.00000000e+00  0.00000000e+00
  561     1  1.68580968e+03  5.00000000e-03  9.83736259e-03
  561     2  1.68580968e+03  1.00000000e-02  1.96651121e-02
  561     3  1.68580968e+03  1.50000000e-02  2.94735738e-02
  561     4  1.68580968e+03  2.00000000e-02  3.92530879e-02
